request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"e54d9b34-14de-2b4d-f5fe-c1cc59794ff3",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,845056896901900,845056901444700,845056904154200
"c847c6f3-3fcf-cc14-068b-37777dd6acb6",GET,/images/banner.png,,,200,image/png,,,845056942985100,845056946352100,845056948258500
"5dc58621-5c51-a02a-0512-76fd811f38c0",GET,/images/logo.png,,,200,image/png,,,845056979656900,845056985813900,845056987539600
"248f0fc9-a011-6076-2264-6f5edc97d89d",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,845057022177000,845057026129900,845057027381500
"77ea8c52-1cf3-9588-f63c-d22be978adbf",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,845057053719500,845057057864300,845057059118500
"d1080da3-83ad-e879-6a49-1ac6cefeab02",GET,/images/favicon.ico,,,200,image/x-icon,,,845057082876200,845057105522200,845057107200300
"cf3b1202-a064-593b-38e9-82b2570843a7",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&banner=151&username=",,845057142775800,845057156980800,845060826362800
"51114fbd-700f-8031-10a9-fd561eed3af6",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,845060895291600,845060898569800,845060899645300
"27b13c9f-dcb7-a148-ba3a-7ba1fc3d83bb",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,845060927427500,845060930563100,845060931569100
"1138f875-3eb0-4151-6170-eb722b5948f8",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,845060958426100,845060961563900,845060963118800
"14ae85bf-82a0-c1c2-8cfa-e05ccc6072c5",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,845060990982100,845060996319500,845060998139400
"fbcbfd9b-0681-089f-5f2b-445399d2066c",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,845061023878900,845061036267400,845061038937500
"f3cc9777-832e-7cae-9dfc-7075638c39b8",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,845061068533700,845061073304400,845061075182800
"69705ea0-6361-6c09-103b-cb0f49d1df39",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,845061114651200,845061119085100,845061120443500
"4c25e04f-c790-6aa2-a862-bc5a753c1ba7",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,845061147801500,845061152975900,845061155497600
"53c10d89-e469-fdba-f119-3a28eaf2b52e",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,845061193000600,845061197159400,845061198479400
"06a0e2e8-71f2-c519-a40f-1e5e20c37b87",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,845061223652500,845061226667600,845061227655600
"7f7c552b-f613-d567-dfa9-9c9f72bacef3",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,845061253375100,845061256415200,845061257684500
"00a6341b-7207-a27f-18a8-61546e24eea9",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,845061285838600,845061288874000,845061289890700
"4d685e29-6efe-94e9-2927-56a609a72351",GET,/images/banner.png,,,200,image/png,,,845061316797500,845061320120300,845061321183800
"b51b6dd2-183b-1568-eed1-23d90540f79f",GET,/images/logo.png,,,200,image/png,,,845061348674300,845061352009900,845061352911600
"bda12ead-c985-2a0f-d55c-dfef83937aba",POST,"/anonymous/system/sign-in",,"id=&password=client1&remember=false&username=client1&version=",302,,,,845061381965700,845061402973900,845061404517000
"07a752a9-db7c-d975-2ae9-0a2d28946428",GET,/,,,302,,,,845061439769200,845061449733700,845061457503200
"f08baa9d-1392-9db4-f503-7eb3c72a5d63",GET,/any/system/welcome,,,200,text/html;charset=utf-8,banner=151,,845061486143100,845061495293000,845063046444200
"50387218-e72e-4c05-8cd4-e7955b7fc3b8",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,845063095033600,845063098054800,845063098921800
"df551134-e673-3ff7-c029-3e763e47d19f",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,845063127947300,845063131231800,845063132153600
"e1ac413b-91b8-1013-67d6-7ca4c2bd3e32",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,845063158391200,845063161307300,845063162190700
"db141da9-ef8c-697d-3a9d-e1910cb6c123",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,845063189037700,845063191907900,845063192740500
"f8f785cc-bb1c-0d15-5a91-55b87ed11174",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,845063221335700,845063224096500,845063225030500
"94412996-12f9-87ac-d976-27d26df4e943",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,845063252975700,845063255671800,845063256524200
"e4f2da58-f5ee-76e6-1f95-df606aba3237",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,845063286594000,845063290746400,845063292567000
"995d0298-afc6-d9c0-58ab-a3effc6b526e",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,845063316086300,845063319246700,845063320060200
"2bea1cc0-d2d8-72aa-3d9f-f509545358f6",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,845063347022900,845063350025900,845063350893100
"44ee7b49-0e35-cc6a-063a-a05ecceeecf1",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,845063378901200,845063381696000,845063382589300
"ec60e5bc-9639-0cc0-a29d-326af215ee27",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,845063410266400,845063412972200,845063413834700
"5a59249f-e83b-a5c8-4fa9-f1577090491c",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,845063442240100,845063444604600,845063445312900
"2998c31b-1a90-258f-e9ad-729cb52568f8",GET,/images/banner.png,,,200,image/png,,,845063473788500,845063476394600,845063477214700
"d52bc007-e12d-fe9f-60fc-f173869ff63f",GET,/images/logo.png,,,200,image/png,,,845063504893600,845063508135100,845063509088800
"5e63d0ad-e8b7-f45e-00c0-dec58c771493",GET,/manager/project/create,,,500,text/html;charset=utf-8,banner=151,"Access is not authorised",845063536382700,845063581284200,845064647849800
"9c3eaf46-9fe8-7e5c-6e99-3554fad6f0b3",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,845064704148600,845064707275800,845064708105500
"2dfe05f9-7bc9-f485-4580-e728d1fea06b",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,845064734224600,845064737353900,845064738190700
"01e04d73-7938-8fc8-fe26-a1d9415b3f17",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,845064765488000,845064768383800,845064769185700
"e6cdf855-dfbb-a165-3d69-8ccff0ed5d4f",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,845064797843800,845064800829700,845064801714000
"e820200f-47de-d015-31d8-7d7f9c7f2aab",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,845064828414100,845064831203700,845064832027100
"772b6585-ccc7-b719-1b0d-59a059d4fe36",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,845064860623400,845064863356500,845064864208800
"959c37b7-a29b-0dec-a8d6-9e98e5fa0f73",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,845064892532300,845064895427800,845064896362100
"7d44ad85-021a-264a-57f5-36dcbd63ed79",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,845064922762900,845064925605500,845064926677100
"7a4135b0-34d7-1ccb-1a1c-2620086ab7c8",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,845064953385400,845064956563700,845064957430500
"482283a8-6013-197a-cb3c-c66e2cc5ecae",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,845064985036100,845064987767100,845064988585100
"2603c1b7-147b-a3b0-dd40-5a3c55b6474d",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,845065015853800,845065018265300,845065018919900
"c13b20c2-822b-53e0-a2dc-e2c096148093",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,845065046700400,845065049336600,845065050064600
"3d56cb88-83eb-61a1-305f-fdf243bef0c6",GET,/images/banner.png,,,200,image/png,,,845065079187800,845065081933700,845065082840900
"93d2ff1e-e13e-43d0-5228-d4b9064a2bd0",GET,/images/logo.png,,,200,image/png,,,845065110724000,845065113435700,845065114186800
"f3c9042e-8806-313c-2ef4-dfe90a72f8b0",GET,"/authenticated/system/sign-out",,,302,,,,845065140969600,845065150456300,845065151586200
"b706ec1d-5e68-67ed-c97a-c9d350e05a92",GET,/any/system/welcome,,,200,text/html;charset=utf-8,banner=151,,845065172881900,845065179968200,845065959155900
"9d856b99-3a6d-c653-df01-e9b70358ecff",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,845065987581700,845065990160600,845065990884400
"c6e954dc-c856-92bf-da70-933dcd0dd4ac",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,845066019512300,845066022196000,845066022938300
"7a624991-63eb-453c-21b2-a4c6b44c8b9c",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,845066050655800,845066053252000,845066054051700
"520c0645-799e-cd72-a03d-2d6a494f857e",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,845066082841000,845066085503100,845066086199600
"c11d5028-f314-f7b9-6cd8-f9ff48cf5be7",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,845066114547000,845066117082000,845066117810800
"4092ea28-ff70-662d-4e71-0e8b2ff49ed4",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,845066147368500,845066149942000,845066150690800
"f8b495aa-a8c7-f862-e5b1-f299f842ca65",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,845066177581700,845066180254900,845066180955300
"1d1a2bde-19e8-efe7-73f7-35fa526184fd",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,845066209529900,845066212021600,845066212632000
"b4657f0d-4857-926e-ef9a-d0d9517b7d3a",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,845066242739100,845066246676500,845066247823100
"f8414c7d-8986-1720-abcc-bd0d769b0e7d",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,845066273275900,845066275690800,845066276611800
"c0b4c5c6-41d0-06d5-db65-c5cef5a20f52",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,845066304377700,845066307235400,845066307958800
"b6824d94-f9c3-7cca-78a8-b7e2abfcb22e",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,845066334227900,845066336655300,845066337325500
"3ef49e69-51f9-43b7-8843-bdbb96bd7a6d",GET,/images/banner.png,,,200,image/png,,,845066365305100,845066367880900,845066368676500
"d972e2a5-fb0e-b789-52a1-f1d4f7971d7f",GET,/images/logo.png,,,200,image/png,,,845066397126100,845066399631400,845066400283400
"fe06fc06-abe0-d530-f458-75107e68476a",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&banner=148&username=",,845066425759400,845066431478600,845067281292100
"e69f3f30-319c-70d8-0fe7-d699a3ba7d4d",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,845067326086700,845067328881100,845067329670500
"1718e488-6864-3c0a-3bef-f91e4e4e4b33",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,845067357294900,845067360217600,845067361012800
"0ed4b68c-6712-bf1f-f61c-91be691c43d1",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,845067388059900,845067390658900,845067391519300
"e5ca5be9-3051-7a01-b7be-0f15fac7cd9a",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,845067419943500,845067422778700,845067423786200
"ed19cad0-e22c-95f1-e180-9b823ef4cab1",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,845067451533500,845067454372700,845067455147400
"6895f434-4844-e1e7-4a01-3b54a4713d16",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,845067483317100,845067485829700,845067486595000
"7c9f7431-1402-6a90-ba76-d32eeb80ca46",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,845067513911700,845067516401700,845067517309300
"6017bdc8-6ac7-9992-baef-eebc05a81269",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,845067546714100,845067549233500,845067549842300
"8d5f15cd-6c55-0555-46a9-bc34aaaf93f0",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,845067578025400,845067580683600,845067581560500
"1477dce8-0ecf-c957-92e5-fe312c1a281c",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,845067610325100,845067613070000,845067613883600
"47ed9202-81aa-f55d-8330-bb6b427bcd0b",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,845067642295900,845067645084200,845067646243600
"901e8e62-d6c5-b4b6-2ae3-7b34b19e7823",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,845067673570000,845067676186300,845067676832600
"5dc53278-dc07-8567-19e9-6d8348b64eab",GET,/images/banner.png,,,200,image/png,,,845067704438800,845067706853400,845067707532100
"f233fdfb-682b-8521-2b99-be9ff57d2a16",GET,/images/logo.png,,,200,image/png,,,845067736039600,845067738230100,845067738840700
"5cbb4fec-6ffb-f387-c5f4-908ddf5d1ee7",POST,"/anonymous/system/sign-in",,"id=&password=manager1&remember=false&username=manager1&version=",302,,,,845067766126700,845067777210100,845067778066500
"56a63a9d-b01b-de80-e4d7-ef7d60b44f81",GET,/,,,302,,,,845067798343000,845067804426700,845067805701900
"c073f52f-41eb-4bb7-ced9-7f1003350165",GET,/any/system/welcome,,,200,text/html;charset=utf-8,banner=151,,845067828498600,845067834175300,845068760205400
"90e2df79-dd21-2030-7f3f-56483d79e318",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,845068795085900,845068799216300,845068800435100
"86502bf8-b5a7-4a1d-b2d6-16ea57417580",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,845068826473800,845068829548700,845068830275900
"7f0c9b81-92bc-fe52-399b-d17ff284f766",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,845068857333400,845068859802700,845068860498700
"09b31838-9d70-1708-5e02-150c357355fb",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,845068887994500,845068890146900,845068890610700
"1b05bcba-9d76-668e-b51b-dd2d0108355c",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,845068919831000,845068921915800,845068922390000
"3d69dc88-3e54-856a-ff5b-170a9674e4d4",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,845068952081500,845068954387200,845068954918400
"7613f350-f631-96e0-c1a1-5bc15aa2c0c0",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,845068982872000,845068985111600,845068985661800
"f2ed47db-0b9a-8258-8f10-9f4b9767f847",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,845069015833700,845069018323100,845069018967500
"6897e116-0cf8-e8bb-9adc-450619409e17",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,845069046983500,845069049560900,845069050255900
"65a82b59-0404-dba1-96b7-1e1e5b060d47",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,845069078812900,845069081450300,845069084069700
"29f0ca10-0020-ff08-a50f-d24684a7ae32",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,845069112354500,845069116480200,845069117691800
"b67a7d46-8d42-37b1-7482-e03622ced2f1",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,845069142306400,845069144989400,845069145635000
"69a52cc1-7fa6-d471-d872-c99ba267d494",GET,/images/banner.png,,,200,image/png,,,845069178843300,845069182403800,845069183062100
"946901b4-17a1-71d2-d575-6542a7959ade",GET,/images/logo.png,,,200,image/png,,,845069204900500,845069207532400,845069208280200
"a44f6e33-5e52-b9d8-8ec6-4251e566681e",GET,"/manager/project/list-mine",,,200,text/html;charset=utf-8,"published%5B1%5D=Yes&title%5B1%5D=Project+2&cost%5B1%5D=EUR+12%2C345.00&version%5B1%5D=0&indication%5B2%5D=Yes&code%5B4%5D=HFJ-9101&id%5B1%5D=30&published%5B0%5D=Yes&cost%5B0%5D=EUR+15%2C000.98&version%5B2%5D=0&title%5B2%5D=Project+3&indication%5B1%5D=No&id%5B0%5D=29&code%5B3%5D=AAA-0004&title%5B3%5D=%E8%B2%B8%E3%82%93%E3%81%84%E5%BB%BA%E6%BF%AF%E3%82%88%E8%8A%9D%E5%BC%BE%E3%83%86%E3%82%BD&version%5B3%5D=0&indication%5B4%5D=Yes&published%5B3%5D=Yes&code%5B6%5D=UIT-9101&published%5B2%5D=No&version%5B4%5D=0&title%5B4%5D=%3Ch1%3E%21%3C%2Fh1%3E&cost%5B6%5D=EUR+999%2C999.99&indication%5B3%5D=No&id%5B6%5D=46&code%5B5%5D=HGY-9101&title%5B5%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing+elit%2C+sed+do+eiusmod+tem&version%5B5%5D=0&indication%5B6%5D=Yes&cost%5B5%5D=EUR+1%2C000%2C000.00&published%5B5%5D=Yes&code%5B0%5D=ABC-1234&id%5B5%5D=45&version%5B6%5D=0&title%5B6%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing+elit&indication%5B5%5D=No&cost%5B4%5D=EUR+1%2C000%2C000.00&published%5B4%5D=No&id%5B4%5D=44&cost%5B3%5D=EUR+0.00&indication%5B0%5D=No&code%5B2%5D=GHI-9101&id%5B3%5D=39&cost%5B2%5D=USD+25%2C000.00&banner=148&published%5B6%5D=No&version%5B0%5D=0&title%5B0%5D=Project+1&code%5B1%5D=DEF-5678&id%5B2%5D=31",,845069235776100,845069275505500,845071880807000
"6fbcfdd0-a994-505a-69d8-b73b6f5fbf89",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,845071929280300,845071932040100,845071932994600
"5067fcc1-f5e4-a05a-344f-0c15c028b187",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,845071959545200,845071962008400,845071962537600
"121b371b-7338-9d7f-cbcc-78f6e066923b",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,845071991792800,845071994187900,845071994726600
"6eb7806a-ba1c-bc8a-7598-924ca5d2ae50",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,845072022700500,845072025123000,845072025870100
"6dadca5f-b2f9-6b74-3199-0eddb82855e4",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,845072055761900,845072059129700,845072060100900
"02201aa4-5949-61aa-e629-56140a2c908c",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,845072087582700,845072091483500,845072092452700
"43bd00e7-4073-9a5e-af24-c2854116de62",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,845072119216600,845072123001800,845072124008100
"9684f232-eb56-4d63-1550-bf1404b523c9",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,845072150602800,845072155839800,845072157173800
"fa61f362-4cbf-35ab-1702-d997d8aaf55c",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,845072181055800,845072184008700,845072184799000
"9ae00761-d4a9-3825-cb8c-8fab61f0aa78",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,845072212947800,845072216427000,845072217446900
"54a71667-82a6-e3ee-89b2-20c2f706ad07",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,845072245585100,845072249467800,845072250387500
"3b062a6e-f552-1f80-d79e-7c72f8bede7b",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,845072276198300,845072280542700,845072281629200
"a2da19ab-590c-5773-af5b-1c4aa75d5dc6",GET,/images/banner.png,,,200,image/png,,,845072308006000,845072311640700,845072312770800
"c576ba9a-5db9-9281-4472-265f0dc4c4bd",GET,/images/logo.png,,,200,image/png,,,845072340209300,845072344007000,845072344699000
"9a46b603-1d72-b118-87da-c03b84782165",GET,"/libraries/datatables/1.10.18/config/i18n.json",,,200,application/json,,,845072371500600,845072376634500,845072377456800
"4681aa09-bd1a-ee21-305b-6982a2c00192",GET,/manager/project/create,,,200,text/html;charset=utf-8,"id=0&published=false&version=0&indication=false&banner=154",,845072402393200,845072433626000,845074883619600
"34937885-4b87-1b06-599c-53195691d989",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,845074913209600,845074916623600,845074917348600
"c97162b6-f7bb-7752-8ec3-0ff862c92667",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,845074941886100,845074944311400,845074944857900
"c160c01b-e1b8-d9eb-717a-055b6512e986",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,845074974741000,845074977378000,845074977992000
"9ad67428-a4fe-01e5-d68c-139f675001b5",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,845075005093300,845075007557700,845075008206200
"23dc5778-18db-db2e-4e4b-a3ec8764c60f",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,845075037383300,845075039886500,845075040464300
"fc46067c-4fff-fda5-54fd-7241e263f642",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,845075070414300,845075074420400,845075075405900
"4d4f51a9-4c87-fa8f-34fe-91b59089f1bb",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,845075101922100,845075104864700,845075105557300
"4e4c2f9b-2bb3-32f0-d7ac-6ff58629f051",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,845075132936300,845075135844800,845075136513700
"097f8403-a256-3b51-28d1-7f26ba6d64fa",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,845075165157800,845075168183200,845075168815800
"6f986d38-b768-6df5-ae37-f067f7823644",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,845075197395700,845075200477300,845075201251600
"941f88ae-9ce4-68f4-f308-156208806fa8",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,845075227529600,845075230031400,845075230643200
"5814a9cf-46b2-ca53-e0ac-5c5be1443a73",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,845075260756500,845075264599900,845075265469000
"097748ec-63fb-19d5-04a9-7087963adc9e",GET,/images/banner.png,,,200,image/png,,,845075292060600,845075294779700,845075295445100
"c7496740-9b2f-e68f-7b2c-1f3ee429321b",GET,/images/logo.png,,,200,image/png,,,845075324717000,845075328324800,845075329039900
"73063b2c-68f7-0bd7-89d8-c31b54fcd52b",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,845075356547200,845075359549900,845075360330500
"2fd79b49-74f4-8db5-fe10-e6e779216b73",GET,/manager/project/create,,,200,text/html;charset=utf-8,"id=0&published=false&version=0&indication=false&banner=153",,845075386167000,845075414319300,845076642939400
"83925681-ec8f-43d4-f23c-c18b7eac1b61",POST,/manager/project/create,,"abstractText=Lorem+ipsum&code=PTY-1111&cost=EUR+100.00&id=29&indication=true&link=http%3A%2F%2Fwww.lorem-ipsum.org&title=Lorem+ipsum&version=0",200,text/html;charset=utf-8,banner=155,,845076675912400,845076749023600,845077649003000
"2e0eb0f4-5d29-f11c-fd7c-767e3a7d5372",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,845077685804000,845077688794800,845077689443300
"986f0db4-c420-e924-f007-c86255f09f94",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,845077719003700,845077721709000,845077722426700
"b266f001-f19b-e937-719f-b1567bcb401f",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,845077749768500,845077752457800,845077753129800
"ca283e5b-943c-5f66-d3cf-8e432d64bcab",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,845077781998200,845077784741800,845077785439700
"9a40f5f4-fe4c-c360-ccb9-865ef0cc104a",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,845077813495900,845077816022400,845077816623700
